City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
278,Bougouni,ML,2022-05-05 21:07:26,11.417,-7.479,89.85,37,95,13.94
279,Krasnyy Yar,RU,2022-05-05 21:08:02,46.5331,48.3456,55.33,74,100,21.41
280,Kota Belud,MY,2022-05-05 21:08:02,6.351,116.4305,76.59,87,94,3.09
281,Dryden,CA,2022-05-05 21:06:42,49.7833,-92.7503,60.71,56,20,4.94
282,Kryvyy Rih,UA,2022-05-05 21:08:03,47.9167,33.35,47.34,60,1,9.62
283,East London,ZA,2022-05-05 21:08:04,-33.0153,27.9116,71.56,48,0,6.73
284,Ariquemes,BR,2022-05-05 21:08:04,-9.9133,-63.0408,81.34,73,43,3.31
285,Zhigalovo,RU,2022-05-05 21:08:04,54.8097,105.1578,27.82,66,36,3.4
286,Abu Kamal,SY,2022-05-05 21:08:05,34.4506,40.9171,71.17,32,4,7.54
287,Vila Do Maio,CV,2022-05-05 21:08:05,15.1333,-23.2167,72.39,81,9,11.79
288,Petropavlovsk-Kamchatskiy,RU,2022-05-05 21:08:06,53.0452,158.6483,37.78,81,0,4.47
289,Jaque,PA,2022-05-05 21:08:06,7.5175,-78.1703,78.21,90,100,4.21
290,Provideniya,RU,2022-05-05 21:08:07,64.3833,-173.3,30.36,80,100,6.71
291,Maldonado,UY,2022-05-05 21:08:08,-34.6667,-54.9167,63.23,79,100,1.01
292,Fortuna,US,2022-05-05 21:08:08,40.5982,-124.1573,57.54,93,100,14.97
293,Ucluelet,CA,2022-05-05 21:06:14,48.9329,-125.5528,48.09,92,100,1.99
294,Osmena,PH,2022-05-05 21:08:09,10.5208,119.9258,83.39,77,31,6.67
295,Bethel,US,2022-05-05 21:08:09,41.3712,-73.414,71.91,34,0,5.75
296,Santander,ES,2022-05-05 21:06:12,43.4647,-3.8044,58.46,90,20,3.44
297,Portland,US,2022-05-05 21:03:26,45.5234,-122.6762,52.09,91,100,6.91
298,Lata,PT,2022-05-05 21:08:10,40.1629,-8.3327,56.57,82,5,1.16
299,Oranjemund,NA,2022-05-05 21:08:11,-28.55,16.4333,58.93,82,0,4.34
300,Esperance,AU,2022-05-05 21:03:27,-33.8667,121.9,53.64,76,9,8.12
301,Kendari,ID,2022-05-05 21:08:12,-3.945,122.4989,75.54,94,98,3.13
302,Ballina,AU,2022-05-05 21:08:12,-28.8667,153.5667,69.01,99,100,7.58
303,Shetpe,KZ,2022-05-05 21:08:13,44.1667,52.1167,59.99,81,100,13.94
304,Eureka,US,2022-05-05 21:08:13,40.8021,-124.1637,57.81,94,100,7.0
305,Bonavista,CA,2022-05-05 21:08:14,48.6499,-53.1147,40.35,96,100,15.26
306,Salalah,OM,2022-05-05 21:08:15,17.0151,54.0924,84.29,84,75,4.61
307,Texarkana,US,2022-05-05 21:04:42,33.4251,-94.0477,70.02,89,100,14.0
308,Taltal,CL,2022-05-05 21:08:15,-25.4,-70.4833,65.14,77,100,4.5
309,Sao Joao Da Barra,BR,2022-05-05 21:08:16,-21.6403,-41.0511,77.09,83,68,0.58
310,Wanning,CN,2022-05-05 21:08:16,18.8003,110.3967,76.33,91,84,4.12
311,Berdigestyakh,RU,2022-05-05 21:08:17,62.0989,126.6992,26.37,94,74,5.93
312,Quatre Cocos,MU,2022-05-05 21:08:18,-20.2078,57.7625,76.08,82,46,21.18
313,Buraydah,SA,2022-05-05 21:08:18,26.326,43.975,86.45,21,1,12.64
314,Esterhazy,CA,2022-05-05 21:08:19,50.65,-102.0843,71.67,36,97,13.98
315,Jalu,LY,2022-05-05 21:08:19,29.0331,21.5482,74.34,24,20,10.56
316,Mwingi,KE,2022-05-05 21:08:20,-0.9344,38.0601,68.13,81,73,7.09
317,Axim,GH,2022-05-05 21:08:20,4.8699,-2.2405,80.85,84,54,7.29
318,Palora,EC,2022-05-05 21:03:30,-1.7,-77.9333,67.33,98,100,0.69
319,Horsham,GB,2022-05-05 21:08:21,51.064,-0.3272,60.51,77,0,1.14
320,Bushehr,IR,2022-05-05 21:08:22,28.9684,50.8385,80.71,61,92,5.61
321,Lofthus,NO,2022-05-05 21:08:22,59.9468,10.8018,50.32,54,10,1.92
322,Yucca Valley,US,2022-05-05 21:08:23,34.1142,-116.4322,89.83,13,5,11.99
323,Labuhan,ID,2022-05-05 21:08:23,-6.8844,112.2051,77.79,88,15,5.28
324,Tommot,RU,2022-05-05 21:08:24,58.9564,126.2925,31.15,91,97,8.88
325,Ukhta,RU,2022-05-05 21:06:52,63.5671,53.6835,26.29,86,45,5.66
326,Tagusao,PH,2022-05-05 21:08:24,9.1924,117.8141,80.42,83,61,5.5
327,Saint Pete Beach,US,2022-05-05 21:08:25,27.7253,-82.7412,90.19,60,0,9.22
328,Sieradz,PL,2022-05-05 21:08:26,51.5958,18.7302,58.37,77,100,1.48
329,Filingue,NE,2022-05-05 21:08:26,14.3521,3.3168,97.29,21,93,14.09
330,Tevaitoa,PF,2022-05-05 21:08:26,-16.7833,-151.5,81.37,74,84,8.7
331,Seoul,KR,2022-05-05 21:06:02,37.5683,126.9778,56.64,70,7,1.79
332,Point Pedro,LK,2022-05-05 21:08:27,9.8167,80.2333,81.36,76,91,4.0
333,Salvatierra,MX,2022-05-05 21:08:28,20.2167,-100.8833,90.55,11,22,4.29
334,Hami,CN,2022-05-05 21:08:28,42.8,93.45,72.39,26,91,5.44
335,Aldan,RU,2022-05-05 21:08:29,58.6031,125.3894,27.12,96,100,6.62
336,Port Hardy,CA,2022-05-05 21:08:29,50.6996,-127.4199,43.38,88,100,3.49
337,Didwana,IN,2022-05-05 21:08:30,27.4,74.5667,85.75,28,83,6.46
338,Jardim,BR,2022-05-05 21:08:31,-21.4803,-56.1381,69.85,66,21,3.62
339,Pakxan,LA,2022-05-05 21:08:31,18.3778,103.6601,73.11,72,8,3.06
340,Skjervoy,NO,2022-05-05 21:08:32,70.0311,20.9714,44.6,82,98,11.01
341,Kirakira,SB,2022-05-05 21:08:32,-10.4544,161.9205,81.16,80,6,3.94
342,Do Gonbadan,IR,2022-05-05 21:08:33,30.3586,50.7981,77.38,31,81,1.39
343,Tautira,PF,2022-05-05 21:08:33,-17.7333,-149.15,81.1,79,87,12.03
344,Xuanwu,CN,2022-05-05 21:08:34,32.069,118.8138,60.94,92,6,5.28
345,Chau Doc,VN,2022-05-05 21:08:34,10.7,105.1167,79.34,85,100,7.72
346,Leningradskiy,RU,2022-05-05 21:08:35,69.3833,178.4167,16.66,92,56,5.3
347,Baoqing,CN,2022-05-05 21:08:36,46.3317,132.2111,55.15,69,100,13.71
348,Gadwal,IN,2022-05-05 21:06:23,16.2333,77.8,86.02,47,62,7.0
349,Menongue,AO,2022-05-05 21:08:36,-14.6585,17.691,59.9,64,24,1.7
350,Dourbali,TD,2022-05-05 21:08:37,11.8091,15.8632,94.01,33,81,11.79
351,Mookane,BW,2022-05-05 21:08:37,-23.688,26.6595,66.38,42,0,0.43
352,Okhotsk,RU,2022-05-05 21:08:38,59.3833,143.3,30.54,93,98,6.98
353,Kulhudhuffushi,MV,2022-05-05 21:08:38,6.6221,73.07,82.65,76,100,8.86
354,Yanam,IN,2022-05-05 21:08:39,16.7333,82.2167,78.53,89,89,3.06
355,Savalou,BJ,2022-05-05 21:08:40,7.9281,1.9756,82.44,61,100,5.73
356,Coria,ES,2022-05-05 21:08:40,39.9879,-6.5377,61.14,52,36,5.08
357,Horta,PT,2022-05-05 21:08:41,38.5333,-28.6333,62.98,85,98,24.65
358,Roald,NO,2022-05-05 21:08:41,62.5833,6.1333,52.32,66,75,11.5
359,Ust-Nera,RU,2022-05-05 21:08:42,64.5667,143.2,28.8,93,98,5.88
360,Mabaruma,GY,2022-05-05 21:08:42,8.2,-59.7833,80.08,81,96,6.08
361,Umba,RU,2022-05-05 21:08:43,66.6871,34.3429,33.08,87,100,10.8
362,Znamenskoye,RU,2022-05-05 21:08:43,57.1281,73.8282,47.32,56,44,6.67
363,Barahona,DO,2022-05-05 21:08:44,18.2085,-71.1008,84.02,74,20,16.11
364,Acajutla,SV,2022-05-05 21:08:44,13.5928,-89.8275,83.53,67,100,4.88
365,Coquimbo,CL,2022-05-05 21:08:45,-29.9533,-71.3436,58.73,77,75,10.36
366,Sakakah,SA,2022-05-05 21:08:45,29.9697,40.2064,70.74,30,0,12.1
367,Karratha,AU,2022-05-05 21:04:34,-20.7377,116.8463,73.85,39,0,17.09
368,Ponta Do Sol,PT,2022-05-05 21:08:46,32.6667,-17.1,65.03,75,34,4.59
369,Neryungri,RU,2022-05-05 21:08:46,56.6709,124.6491,24.96,93,100,7.25
370,Victoria,HK,2022-05-05 21:08:01,22.2855,114.1577,75.94,82,4,5.99
371,Nsoko,SZ,2022-05-05 21:08:47,-27.0333,31.95,63.46,95,0,2.44
372,Catamarca,AR,2022-05-05 21:08:48,-28.4696,-65.7852,74.59,44,100,3.0
373,Kundiawa,PG,2022-05-05 21:08:48,-6.0167,144.9667,61.86,95,45,2.08
374,Dali,CN,2022-05-05 21:08:49,25.7,100.1833,57.07,81,69,2.66
375,Maniitsoq,GL,2022-05-05 21:08:49,65.4167,-52.9,30.0,69,2,3.94
376,Pacific Grove,US,2022-05-05 21:08:50,36.6177,-121.9166,72.25,76,0,10.36
377,Cap Malheureux,MU,2022-05-05 21:04:20,-19.9842,57.6142,76.46,79,11,10.0
378,Iisalmi,FI,2022-05-05 21:08:50,63.5592,27.1907,41.25,94,100,7.74
379,Fort Nelson,CA,2022-05-05 21:08:51,58.8053,-122.7002,51.48,49,91,4.32
380,Nirsa,IN,2022-05-05 21:08:51,23.7833,86.7167,81.0,67,28,6.64
381,Gimli,CA,2022-05-05 21:08:52,50.6336,-96.9907,56.89,55,28,11.12
382,Opuwo,NA,2022-05-05 21:08:52,-18.0607,13.84,65.3,35,0,8.12
383,Ornskoldsvik,SE,2022-05-05 21:08:53,63.2909,18.7153,40.15,81,96,5.75
384,Acari,PE,2022-05-05 21:08:54,-15.4311,-74.6158,75.58,65,10,7.94
385,Yar-Sale,RU,2022-05-05 21:08:54,66.8333,70.8333,13.71,82,20,11.68
386,Harbour Breton,CA,2022-05-05 21:08:55,47.4833,-55.7983,40.19,99,100,7.65
387,Ola,RU,2022-05-05 21:08:55,59.5833,151.2833,30.15,96,100,9.01
388,San Patricio,US,2022-05-05 21:08:56,28.017,-97.5169,89.19,63,95,17.13
389,Villeparisis,FR,2022-05-05 21:08:56,48.9421,2.6146,58.91,67,75,6.91
390,Corvallis,US,2022-05-05 21:04:46,44.5646,-123.262,57.06,78,100,12.66
391,Kampot,KH,2022-05-05 21:08:57,10.6167,104.1833,82.45,87,98,3.87
392,Plettenberg Bay,ZA,2022-05-05 21:08:57,-34.0527,23.3716,63.91,66,9,5.28
393,Cedar City,US,2022-05-05 21:07:04,37.6775,-113.0619,74.37,17,0,19.57
394,Searcy,US,2022-05-05 21:08:58,35.2506,-91.7363,63.99,100,100,5.75
395,Necochea,AR,2022-05-05 21:08:58,-38.5473,-58.7368,61.07,63,84,9.35
396,Arequipa,PE,2022-05-05 21:08:59,-16.3989,-71.535,66.27,45,0,9.22
397,Aquiraz,BR,2022-05-05 21:09:00,-3.9014,-38.3911,80.69,86,100,12.01
398,Koygorodok,RU,2022-05-05 21:09:00,60.445,50.9968,28.49,78,52,5.46
399,Kushiro,JP,2022-05-05 21:09:01,42.975,144.3747,43.66,85,2,3.24
400,Olga,RU,2022-05-05 21:09:01,43.7444,135.2892,45.55,87,64,5.88
401,Severomorsk,RU,2022-05-05 21:09:01,69.0689,33.4162,34.2,82,58,11.32
402,Saldanha,ZA,2022-05-05 21:09:02,-33.0117,17.9442,57.85,95,42,5.23
403,San Francisco,US,2022-05-05 21:04:36,37.7749,-122.4194,75.47,66,75,12.66
404,Aranos,NA,2022-05-05 21:09:03,-24.1333,19.1167,64.02,33,0,8.28
405,Hirata,JP,2022-05-05 21:09:03,35.4333,132.8167,57.85,72,24,5.95
406,Dimapur,IN,2022-05-05 21:09:04,25.9,93.7333,70.84,84,3,0.22
407,Lere,NG,2022-05-05 21:09:04,10.387,8.5726,85.46,40,100,4.0
408,Lompoc,US,2022-05-05 21:09:05,34.6391,-120.4579,84.69,64,0,14.97
409,Nome,US,2022-05-05 21:09:05,64.5011,-165.4064,40.15,80,0,9.22
410,Bomet,KE,2022-05-05 21:09:06,-0.7813,35.3416,56.25,96,77,4.18
411,Yerofey Pavlovich,RU,2022-05-05 21:09:06,53.9667,121.9667,29.61,61,100,4.81
412,Ahmadpur East,PK,2022-05-05 21:09:07,29.1431,71.2598,87.48,29,37,8.12
413,Porto Velho,BR,2022-05-05 21:09:07,-8.7619,-63.9039,82.45,69,75,5.75
414,Limbang,MY,2022-05-05 21:09:08,4.75,115.0,78.91,98,100,2.55
415,Carauari,BR,2022-05-05 21:09:09,-4.8828,-66.8958,78.57,96,55,2.8
416,Qax,AZ,2022-05-05 21:09:09,41.4225,46.9242,53.89,90,100,3.71
417,Coromandel,BR,2022-05-05 21:09:10,-18.4733,-47.2003,65.59,66,17,2.64
418,Half Moon Bay,US,2022-05-05 21:09:10,37.4636,-122.4286,76.59,59,0,11.5
419,Aquidauana,BR,2022-05-05 21:05:24,-20.4711,-55.7872,72.01,55,0,2.3
420,Kantunilkin,MX,2022-05-05 21:09:11,21.0917,-87.45,93.27,42,65,9.42
421,Maxixe,MZ,2022-05-05 21:09:12,-23.8597,35.3472,68.14,92,1,5.48
422,Okha,RU,2022-05-05 21:09:12,53.5739,142.9478,32.59,99,100,9.37
423,Nyzhni Sirohozy,UA,2022-05-05 21:09:13,46.8484,34.3804,49.5,67,71,10.65
424,Caucaia,BR,2022-05-05 21:09:14,-3.7361,-38.6531,80.55,79,40,12.66
425,Simplicio Mendes,BR,2022-05-05 21:09:14,-7.8539,-41.9103,88.47,29,29,7.02
426,Dubti,ET,2022-05-05 21:09:15,11.7361,41.0853,92.5,20,5,7.65
427,Tornio,FI,2022-05-05 21:09:16,65.8481,24.1466,35.62,92,80,7.63
428,Payson,US,2022-05-05 21:09:17,40.0444,-111.7321,73.9,30,40,5.75
429,Nizwa,OM,2022-05-05 21:05:33,22.9333,57.5333,79.72,35,0,0.87
430,Lappeenranta,FI,2022-05-05 21:09:17,61.0587,28.1887,41.05,66,0,4.61
431,Fare,PF,2022-05-05 21:09:18,-16.7,-151.0167,81.3,75,32,8.14
432,Hirado,JP,2022-05-05 21:09:18,33.3597,129.5531,59.4,76,80,3.06
433,Vao,NC,2022-05-05 21:09:19,-22.6667,167.4833,75.13,77,9,19.57
434,Akdepe,TM,2022-05-05 21:09:20,42.0551,59.3788,71.53,48,5,12.71
435,Cayenne,GF,2022-05-05 21:09:20,4.9333,-52.3333,79.09,1,100,2.3
436,Wanaka,NZ,2022-05-05 21:09:21,-44.7,169.15,52.48,83,18,2.59
437,Magdalena,PH,2022-05-05 21:09:22,14.1999,121.429,80.35,90,62,4.79
438,Grand-Santi,GF,2022-05-05 21:09:22,4.25,-54.3833,77.9,96,100,2.98
439,Roma,US,2022-05-05 21:07:53,43.2128,-75.4557,65.52,41,0,10.36
440,Uvira,CD,2022-05-05 21:09:23,-3.4067,29.1458,73.04,83,37,0.72
441,Yaan,NG,2022-05-05 21:09:23,7.3833,8.5667,74.82,89,100,15.75
442,San Policarpo,PH,2022-05-05 21:09:24,12.1791,125.5072,80.94,81,100,7.65
443,Manzhouli,CN,2022-05-05 21:09:24,49.6,117.4333,36.3,35,95,10.11
444,Hasaki,JP,2022-05-05 21:09:25,35.7333,140.8333,61.29,76,100,10.18
445,Touros,BR,2022-05-05 21:09:25,-5.1989,-35.4608,76.82,91,100,12.84
446,Kandrian,PG,2022-05-05 21:09:26,-6.2167,149.55,78.42,88,73,3.24
447,Olafsvik,IS,2022-05-05 21:09:26,64.8945,-23.7142,36.1,91,75,17.27
448,Caravelas,BR,2022-05-05 21:09:27,-17.7125,-39.2481,79.72,81,0,11.83
449,Itarema,BR,2022-05-05 21:09:27,-2.9248,-39.9167,77.54,88,60,11.1
450,Hervey Bay,AU,2022-05-05 21:05:59,-25.2986,152.8535,73.98,82,3,5.53
451,Lahad Datu,MY,2022-05-05 21:09:28,5.0268,118.327,75.87,94,97,1.72
452,Faya,SA,2022-05-05 21:09:29,18.3851,42.4509,66.72,39,59,3.74
453,Stornoway,GB,2022-05-05 21:09:29,58.2093,-6.3865,51.93,94,75,20.71
454,Dao,PH,2022-05-05 21:09:30,11.3937,122.6856,78.03,92,67,1.12
455,Tomatlan,MX,2022-05-05 21:09:30,19.9333,-105.25,91.63,37,7,12.95
456,Dekar,BW,2022-05-05 21:05:23,-21.5333,21.9333,61.48,35,0,1.92
457,Mocuba,MZ,2022-05-05 21:09:31,-16.8392,36.9856,68.04,95,92,2.53
458,Port Moresby,PG,2022-05-05 21:09:31,-9.4431,147.1797,75.97,89,83,1.86
459,Albesti,RO,2022-05-05 21:09:32,47.7,27.0667,49.01,60,6,5.32
460,Porto Nacional,BR,2022-05-05 21:07:43,-10.7081,-48.4172,75.2,80,36,4.05
461,Mugur-Aksy,RU,2022-05-05 21:09:33,50.35,90.5,40.68,62,100,1.86
462,Tual,ID,2022-05-05 21:09:33,-5.6667,132.75,84.61,72,72,15.46
463,Lagoa,PT,2022-05-05 21:09:34,39.05,-27.9833,61.99,86,100,27.18
464,Lebu,CL,2022-05-05 21:09:34,-37.6167,-73.65,57.83,74,46,6.85
465,Milkovo,RU,2022-05-05 21:09:35,54.7167,158.6167,38.89,68,23,4.63
466,Anloga,GH,2022-05-05 21:09:36,5.7947,0.8973,83.08,80,97,11.03
467,Tocopilla,CL,2022-05-05 21:09:36,-22.092,-70.1979,68.52,65,21,5.73
468,Antofagasta,CL,2022-05-05 21:04:51,-23.65,-70.4,61.88,72,27,6.06
469,Zhigansk,RU,2022-05-05 21:09:37,66.7697,123.3711,11.84,95,28,3.91
470,Auki,SB,2022-05-05 21:09:37,-8.7676,160.7034,80.17,78,9,3.4
471,Puerto Baquerizo Moreno,EC,2022-05-05 21:09:38,-0.9,-89.6,77.99,78,75,16.11
472,Hailar,CN,2022-05-05 21:09:39,49.2,119.7,36.95,32,61,11.23
473,Nan,TH,2022-05-05 21:09:39,18.8333,100.6667,74.48,75,19,1.28
474,Jinxiang,CN,2022-05-05 21:09:40,27.4327,120.6062,66.22,90,100,4.54
475,Kaseda,JP,2022-05-05 21:09:40,31.4167,130.3167,67.03,89,100,11.32
476,Palasa,IN,2022-05-05 21:09:41,18.7667,84.4167,79.18,78,85,4.88
477,Avera,US,2022-05-05 21:09:41,33.194,-82.5271,90.91,33,4,3.65
478,Severnoye,RU,2022-05-05 21:09:42,56.3491,78.3619,47.25,41,30,7.67
479,Venice,US,2022-05-05 21:09:08,27.0998,-82.4543,91.27,72,0,12.66
480,Santa Cruz Do Sul,BR,2022-05-05 21:09:42,-29.7175,-52.4258,63.61,67,100,1.28
481,Otavi,NA,2022-05-05 21:09:43,-19.65,17.3333,61.39,42,0,8.1
482,Cumberland,US,2022-05-05 21:07:57,35.0502,-78.8664,75.49,73,100,9.22
483,Mbandaka,CD,2022-05-05 21:09:44,0.0487,18.2603,71.24,95,100,3.06
484,Tigil,RU,2022-05-05 21:09:44,57.8,158.6667,31.19,82,100,10.09
485,Belmonte,BR,2022-05-05 21:09:45,-15.8631,-38.8828,80.1,81,0,11.3
486,Parana,AR,2022-05-05 21:08:43,-31.732,-60.5238,71.51,68,0,6.31
487,Natal,BR,2022-05-05 21:06:07,-5.795,-35.2094,77.65,100,75,5.75
488,Mogadishu,SO,2022-05-05 21:06:13,2.0371,45.3438,82.2,76,97,13.91
489,Arinis,RO,2022-05-05 21:09:46,47.5,23.2333,55.58,80,41,3.15
490,Sivaki,RU,2022-05-05 21:09:46,52.6333,126.75,36.9,56,100,11.54
491,Colares,PT,2022-05-05 21:05:01,38.7992,-9.4469,65.28,51,0,11.99
492,Pierre,US,2022-05-05 21:09:47,44.3683,-100.351,61.86,64,40,13.8
493,South River,US,2022-05-05 21:07:57,40.4465,-74.386,76.93,45,90,1.99
494,Damghan,IR,2022-05-05 21:07:21,36.1683,54.348,70.2,38,96,3.96
495,Berezovyy,RU,2022-05-05 21:09:47,51.6667,135.7,35.13,99,100,6.04
496,Baherden,TM,2022-05-05 21:09:48,38.4362,57.4316,78.28,45,59,9.33
497,Merauke,ID,2022-05-05 21:09:48,-8.4667,140.3333,77.11,89,80,9.46
498,Tazovskiy,RU,2022-05-05 21:09:49,67.4667,78.7,7.09,90,6,10.4
499,Diffa,NE,2022-05-05 21:09:49,13.3154,12.6113,92.05,13,67,5.41
500,Awjilah,LY,2022-05-05 21:09:50,29.1081,21.2869,74.73,24,3,10.58
501,Micheweni,TZ,2022-05-05 21:09:50,-4.9667,39.8333,78.44,84,24,13.31
502,Muroto,JP,2022-05-05 21:09:51,33.2833,134.15,65.82,77,100,11.21
503,Nortelandia,BR,2022-05-05 21:09:51,-14.4547,-56.8028,74.3,53,0,3.04
504,Camopi,GF,2022-05-05 21:09:52,3.1655,-52.3158,77.22,97,84,4.36
505,Nelson Bay,AU,2022-05-05 21:05:04,-32.7167,152.15,59.0,86,77,1.99
506,Mattawa,US,2022-05-05 21:05:53,46.7379,-119.9028,58.08,67,100,28.01
507,Motygino,RU,2022-05-05 21:09:53,58.1831,94.7592,31.26,84,100,4.34
508,Inhambane,MZ,2022-05-05 21:09:53,-23.865,35.3833,69.12,90,1,6.04
509,Te Anau,NZ,2022-05-05 21:09:54,-45.4167,167.7167,51.22,91,37,1.28
510,Guiratinga,BR,2022-05-05 21:09:54,-16.3494,-53.7583,70.75,50,1,5.14
511,Paveh,IR,2022-05-05 21:09:55,35.0434,46.3565,52.99,67,0,2.86
512,Conceicao Do Araguaia,BR,2022-05-05 21:09:55,-8.2578,-49.2647,78.35,82,50,1.3
513,Abha,SA,2022-05-05 21:09:02,18.2164,42.5053,66.45,34,20,3.44
514,Burnie,AU,2022-05-05 21:09:56,-41.0667,145.9167,47.95,84,100,8.23
515,Michigan City,US,2022-05-05 21:09:56,41.7075,-86.895,55.22,93,100,4.61
516,Mount Isa,AU,2022-05-05 21:09:57,-20.7333,139.5,58.77,41,92,11.5
517,Pozo Colorado,PY,2022-05-05 21:09:57,-23.4923,-58.7972,71.24,63,2,2.19
518,Gulu,UG,2022-05-05 21:09:58,2.7746,32.299,65.7,91,6,4.12
519,Teguldet,RU,2022-05-05 21:09:58,57.3064,88.1667,39.6,66,68,3.02
520,Berekum,GH,2022-05-05 21:09:59,7.4534,-2.584,76.77,74,9,2.82
521,Nador,MA,2022-05-05 21:05:53,35.174,-2.9287,62.85,72,0,3.44
522,Olinda,BR,2022-05-05 21:10:00,-8.0089,-34.8553,80.33,83,40,6.91
523,Shimanovsk,RU,2022-05-05 21:10:00,52.0,127.7,39.85,50,100,12.28
524,Yinchuan,CN,2022-05-05 21:10:01,38.4681,106.2731,59.05,26,82,15.57
525,Sola,VU,2022-05-05 21:10:02,-13.8833,167.55,81.72,74,10,7.96
526,Roebourne,AU,2022-05-05 21:10:03,-20.7833,117.1333,73.85,40,0,17.87
527,Victor Harbor,AU,2022-05-05 21:07:28,-35.5667,138.6167,46.69,76,30,9.4
528,Kimparana,ML,2022-05-05 21:10:03,12.8347,-4.9244,98.06,15,51,8.37
529,Kosino,RU,2022-05-05 21:10:04,58.4127,51.2782,30.04,69,2,7.65
530,Namatanai,PG,2022-05-05 21:10:04,-3.6667,152.4333,81.09,81,93,8.12
531,Saint-Georges,GD,2022-05-05 21:10:05,12.0564,-61.7485,83.88,74,20,18.41
532,Aksu,CN,2022-05-05 21:10:05,41.1231,80.2644,73.8,23,93,4.65
533,Kuusankoski,FI,2022-05-05 21:10:06,60.907,26.6244,43.41,64,0,6.91
534,Springfield,US,2022-05-05 21:08:05,37.2153,-93.2982,66.33,89,20,12.66
535,Kyabram,AU,2022-05-05 21:10:07,-36.3167,145.05,37.87,83,8,5.41
536,Sinop,TR,2022-05-05 21:10:07,41.7711,34.8709,44.42,86,98,6.38
537,Beringovskiy,RU,2022-05-05 21:10:08,63.05,179.3167,24.4,76,14,2.3
538,Pangody,RU,2022-05-05 21:10:08,65.85,74.4859,6.04,95,5,4.7
539,Samana,DO,2022-05-05 21:10:09,19.2056,-69.3369,84.42,70,40,9.22
540,Manuk Mangkaw,PH,2022-05-05 21:10:10,4.8,119.85,82.33,80,100,9.15
541,Kiama,AU,2022-05-05 21:10:10,-34.6833,150.8667,57.0,69,0,3.0
542,Nuuk,GL,2022-05-05 21:10:11,64.1835,-51.7216,32.61,59,40,6.91
543,Launceston,AU,2022-05-05 21:10:11,-41.45,147.1667,47.61,90,100,1.14
544,Ninotsminda,GE,2022-05-05 21:10:12,41.2646,43.5916,31.95,99,100,3.47
545,Banda Aceh,ID,2022-05-05 21:10:13,5.5577,95.3222,79.03,85,98,12.88
546,Lobez,PL,2022-05-05 21:10:13,53.6392,15.6213,46.69,79,11,3.94
547,Farmington,US,2022-05-05 21:09:47,36.7281,-108.2187,74.16,19,0,19.57
548,Bakau,GM,2022-05-05 21:10:14,13.4781,-16.6819,75.34,69,0,9.22
549,Charlestown,AU,2022-05-05 21:10:15,-32.95,151.6667,58.73,84,29,1.99
550,Saint Helens,GB,2022-05-05 21:05:37,53.45,-2.7333,57.69,79,75,3.44
551,Hong Gai,VN,2022-05-05 21:10:15,20.956,107.0946,73.31,81,3,2.91
552,Los Llanos De Aridane,ES,2022-05-05 21:10:16,28.6585,-17.9182,64.15,75,75,9.22
553,Abu Samrah,SY,2022-05-05 21:10:16,35.3029,37.1841,56.26,74,37,12.01
554,Jiuquan,CN,2022-05-05 21:10:17,39.7432,98.5174,56.88,29,75,6.22
555,Casablanca,MA,2022-05-05 21:10:17,33.5928,-7.6192,66.33,77,0,11.01
556,Imbituba,BR,2022-05-05 21:10:18,-28.24,-48.6703,68.86,74,0,13.04
